id,ts,user_id,user_age,user_gender,user_education,poem_title,image_path,image_type,q1_1_right_answer,phase1_response_ms,answers_json,phase2_response_ms,total_response_ms
1,2026-01-27T03:02:10.515019,whu,31,男,硕士,遣怀,/home/ubuntu/workspace/image_voting_system/all_images/遣怀_nano.jpg,nano,D,54979,"{""q1-2"": ""a"", ""q1-1"": ""D"", ""q2-1"": ""a"", ""q2-2"": ""a"", ""q2-3"": ""a"", ""q2-4"": ""a"", ""q2-5"": ""e"", ""q2-6"": ""b"", ""q2-7"": ""b"", ""q2-8"": ""a"", ""q2-9"": ""a"", ""q2-10"": ""b""}",92933,147912
2,2026-01-27T03:11:28.784298,luo,29,男,硕士,杂诗三首·其二,/home/ubuntu/workspace/image_voting_system/all_images/杂诗三首·其二_gpt.jpg,gpt,A,175208,"{""q1-2"": ""a"", ""q1-1"": ""C"", ""q2-1"": ""a"", ""q2-2"": ""a"", ""q2-3"": ""b"", ""q2-4"": ""b"", ""q2-5"": ""b"", ""q2-6"": ""b"", ""q2-7"": ""d"", ""q2-8"": ""a"", ""q2-9"": ""a"", ""q2-10"": ""c""}",95538,270746
3,2026-01-27T03:25:31.225739,Boning,29,女,博士,咏怀古迹五首·其五,/home/ubuntu/workspace/image_voting_system/all_images/咏怀古迹五首·其五_gpt.jpg,gpt,A,66515,"{""q1-2"": ""b"", ""q1-1"": ""A"", ""q2-1"": ""a"", ""q2-2"": ""a"", ""q2-3"": ""a"", ""q2-4"": ""a"", ""q2-5"": ""e"", ""q2-6"": ""a"", ""q2-7"": ""a"", ""q2-8"": ""a"", ""q2-9"": ""b"", ""q2-10"": ""b""}",177779,244294
4,2026-01-27T03:27:37.558572,whu,31,男,硕士,晚次鄂州,/home/ubuntu/workspace/image_voting_system/all_images/晚次鄂州_nano.jpg,nano,D,1290223,"{""q1-2"": ""a"", ""q1-1"": ""D"", ""q2-1"": ""a"", ""q2-2"": ""a"", ""q2-3"": ""a"", ""q2-4"": ""a"", ""q2-5"": ""a"", ""q2-6"": ""a"", ""q2-7"": ""a"", ""q2-8"": ""a"", ""q2-9"": ""a"", ""q2-10"": ""a""}",236821,1527044
5,2026-01-28T06:17:13.126443,Addison,33,女,硕士,宿桐庐江寄广陵旧游,/home/ubuntu/workspace/image_voting_system/all_images/宿桐庐江寄广陵旧游_seedream.jpg,seedream,C,37779,"{""q1-2"": ""c"", ""q1-1"": ""C"", ""q2-1"": ""a"", ""q2-2"": ""a"", ""q2-3"": ""a"", ""q2-4"": ""a"", ""q2-5"": ""a"", ""q2-6"": ""b"", ""q2-7"": ""b"", ""q2-8"": ""d"", ""q2-9"": ""a"", ""q2-10"": ""b""}",94666,132445
6,2026-01-28T06:22:37.671216,Addison,33,女,硕士,春宫曲,/home/ubuntu/workspace/image_voting_system/all_images/春宫曲_nano.jpg,nano,C,213497,"{""q1-2"": ""c"", ""q1-1"": ""C"", ""q2-1"": ""a"", ""q2-2"": ""a"", ""q2-3"": ""a"", ""q2-4"": ""b"", ""q2-5"": ""b"", ""q2-6"": ""d"", ""q2-7"": ""a"", ""q2-8"": ""a"", ""q2-9"": ""a"", ""q2-10"": ""b""}",111048,324545
7,2026-01-28T06:24:00.341333,Addison,33,女,硕士,清明日宴梅道士房,/home/ubuntu/workspace/image_voting_system/all_images/清明日宴梅道士房_nano.jpg,nano,B,47278,"{""q1-2"": ""c"", ""q1-1"": ""B"", ""q2-1"": ""a"", ""q2-2"": ""a"", ""q2-3"": ""a"", ""q2-4"": ""a"", ""q2-5"": ""a"", ""q2-6"": ""a"", ""q2-7"": ""a"", ""q2-8"": ""a"", ""q2-9"": ""a"", ""q2-10"": ""a""}",35392,82670
8,2026-01-28T06:26:24.902453,Addison,33,女,硕士,已凉,/home/ubuntu/workspace/image_voting_system/all_images/已凉_mj.jpg,mj,C,37432,"{""q1-2"": ""b"", ""q1-1"": ""C"", ""q2-1"": ""a"", ""q2-2"": ""a"", ""q2-3"": ""a"", ""q2-4"": ""b"", ""q2-5"": ""a"", ""q2-6"": ""d"", ""q2-7"": ""a"", ""q2-8"": ""a"", ""q2-9"": ""b"", ""q2-10"": ""c""}",107129,144561
9,2026-01-28T06:28:13.296789,Addison,33,女,硕士,次北固山下,/home/ubuntu/workspace/image_voting_system/all_images/次北固山下_nano.jpg,nano,C,69592,"{""q1-2"": ""c"", ""q1-1"": ""A"", ""q2-1"": ""a"", ""q2-2"": ""a"", ""q2-3"": ""a"", ""q2-4"": ""b"", ""q2-5"": ""b"", ""q2-6"": ""d"", ""q2-7"": ""a"", ""q2-8"": ""a"", ""q2-9"": ""a"", ""q2-10"": ""b""}",38802,108394
10,2026-01-28T06:29:02.207367,Addison,33,女,硕士,终南山,/home/ubuntu/workspace/image_voting_system/all_images/终南山_nano.jpg,nano,C,22109,"{""q1-2"": ""c"", ""q1-1"": ""C"", ""q2-1"": ""a"", ""q2-2"": ""a"", ""q2-3"": ""a"", ""q2-4"": ""a"", ""q2-5"": ""a"", ""q2-6"": ""a"", ""q2-7"": ""a"", ""q2-8"": ""a"", ""q2-9"": ""a"", ""q2-10"": ""a""}",26802,48911
11,2026-01-28T06:33:21.492749,Addison,33,女,硕士,自夏口至鹦鹉洲夕望岳阳寄源中丞,/home/ubuntu/workspace/image_voting_system/all_images/自夏口至鹦鹉洲夕望岳阳寄源中丞_seedream.jpg,seedream,A,11213,"{""q1-2"": ""c"", ""q1-1"": ""A"", ""q2-1"": ""a"", ""q2-2"": ""a"", ""q2-3"": ""c"", ""q2-4"": ""c"", ""q2-5"": ""a"", ""q2-6"": ""c"", ""q2-7"": ""a"", ""q2-8"": ""d"", ""q2-9"": ""a"", ""q2-10"": ""b""}",248072,259285
12,2026-01-28T06:34:32.080892,Addison,33,女,硕士,落花,/home/ubuntu/workspace/image_voting_system/all_images/落花_seedream.jpg,seedream,A,56627,"{""q1-2"": ""a"", ""q1-1"": ""A"", ""q2-1"": ""a"", ""q2-2"": ""a"", ""q2-3"": ""a"", ""q2-4"": ""a"", ""q2-5"": ""a"", ""q2-6"": ""a"", ""q2-7"": ""a"", ""q2-8"": ""a"", ""q2-9"": ""a"", ""q2-10"": ""a""}",13961,70588
13,2026-01-28T06:35:13.367106,Addison,33,女,硕士,竹里馆,/home/ubuntu/workspace/image_voting_system/all_images/竹里馆_nano.jpg,nano,C,16029,"{""q1-2"": ""a"", ""q1-1"": ""C"", ""q2-1"": ""a"", ""q2-2"": ""a"", ""q2-3"": ""a"", ""q2-4"": ""a"", ""q2-5"": ""b"", ""q2-6"": ""a"", ""q2-7"": ""a"", ""q2-8"": ""a"", ""q2-9"": ""a"", ""q2-10"": ""b""}",25257,41286
14,2026-01-28T06:35:50.401614,Addison,33,女,硕士,月夜·今夜鄜州月,/home/ubuntu/workspace/image_voting_system/all_images/月夜·今夜鄜州月_nano.jpg,nano,A,16960,"{""q1-2"": ""c"", ""q1-1"": ""A"", ""q2-1"": ""a"", ""q2-2"": ""a"", ""q2-3"": ""a"", ""q2-4"": ""b"", ""q2-5"": ""a"", ""q2-6"": ""a"", ""q2-7"": ""a"", ""q2-8"": ""a"", ""q2-9"": ""a"", ""q2-10"": ""b""}",20075,37035
15,2026-01-29T05:05:13.600705,shuow,31,女,博士,初发扬子寄元大校书,/home/ubuntu/workspace/image_voting_system/all_images/初发扬子寄元大校书_nano.jpg,nano,C,296352,"{""q1-2"": ""b"", ""q1-1"": ""C"", ""q2-1"": ""a"", ""q2-2"": ""a"", ""q2-3"": ""b"", ""q2-4"": ""b"", ""q2-5"": ""a"", ""q2-6"": ""b"", ""q2-7"": ""a"", ""q2-8"": ""a"", ""q2-9"": ""a"", ""q2-10"": ""b""}",175491,471843
16,2026-01-29T05:07:17.207112,shuow,31,女,博士,听筝,/home/ubuntu/workspace/image_voting_system/all_images/听筝_nano.jpg,nano,A,67130,"{""q1-2"": ""a"", ""q1-1"": ""A"", ""q2-1"": ""a"", ""q2-2"": ""a"", ""q2-3"": ""a"", ""q2-4"": ""a"", ""q2-5"": ""a"", ""q2-6"": ""a"", ""q2-7"": ""a"", ""q2-8"": ""a"", ""q2-9"": ""a"", ""q2-10"": ""a""}",56476,123606
17,2026-01-29T05:10:00.061778,shuow,31,女,博士,楚江怀古三首·其一,/home/ubuntu/workspace/image_voting_system/all_images/楚江怀古三首·其一_nano.jpg,nano,B,81949,"{""q1-2"": ""b"", ""q1-1"": ""B"", ""q2-1"": ""a"", ""q2-2"": ""a"", ""q2-3"": ""a"", ""q2-4"": ""a"", ""q2-5"": ""a"", ""q2-6"": ""a"", ""q2-7"": ""a"", ""q2-8"": ""a"", ""q2-9"": ""a"", ""q2-10"": ""b""}",80906,162855
18,2026-01-29T05:12:16.149816,shuow,31,女,博士,无题二首·其一,/home/ubuntu/workspace/image_voting_system/all_images/无题二首·其一_seedream.jpg,seedream,D,107322,"{""q1-2"": ""a"", ""q1-1"": ""D"", ""q2-1"": ""a"", ""q2-2"": ""a"", ""q2-3"": ""a"", ""q2-4"": ""a"", ""q2-5"": ""a"", ""q2-6"": ""a"", ""q2-7"": ""a"", ""q2-8"": ""a"", ""q2-9"": ""a"", ""q2-10"": ""a""}",28766,136088
19,2026-01-29T05:17:08.301673,shuow,31,女,博士,白雪歌送武判官归京,/home/ubuntu/workspace/image_voting_system/all_images/白雪歌送武判官归京_mj.jpg,mj,D,224035,"{""q1-2"": ""c"", ""q1-1"": ""D"", ""q2-1"": ""a"", ""q2-2"": ""a"", ""q2-3"": ""a"", ""q2-4"": ""b"", ""q2-5"": ""b"", ""q2-6"": ""c"", ""q2-7"": ""a"", ""q2-8"": ""b"", ""q2-9"": ""a"", ""q2-10"": ""b""}",68117,292152
20,2026-01-29T05:18:39.735025,shuow,31,女,博士,长安遇冯著,/home/ubuntu/workspace/image_voting_system/all_images/长安遇冯著_gpt.jpg,gpt,B,74478,"{""q1-2"": ""a"", ""q1-1"": ""B"", ""q2-1"": ""a"", ""q2-2"": ""a"", ""q2-3"": ""a"", ""q2-4"": ""a"", ""q2-5"": ""a"", ""q2-6"": ""a"", ""q2-7"": ""a"", ""q2-8"": ""a"", ""q2-9"": ""a"", ""q2-10"": ""a""}",16955,91433
21,2026-01-29T05:20:04.111617,shuow,31,女,博士,和张仆射塞下曲·其二,/home/ubuntu/workspace/image_voting_system/all_images/和张仆射塞下曲·其二_nano.jpg,nano,A,47992,"{""q1-2"": ""a"", ""q1-1"": ""A"", ""q2-1"": ""a"", ""q2-2"": ""b"", ""q2-3"": ""a"", ""q2-4"": ""a"", ""q2-5"": ""a"", ""q2-6"": ""c"", ""q2-7"": ""a"", ""q2-8"": ""a"", ""q2-9"": ""a"", ""q2-10"": ""b""}",36385,84377
22,2026-01-29T05:22:04.309136,shuow,31,女,博士,哀江头,/home/ubuntu/workspace/image_voting_system/all_images/哀江头_nano.jpg,nano,D,81240,"{""q1-2"": ""b"", ""q1-1"": ""D"", ""q2-1"": ""a"", ""q2-2"": ""b"", ""q2-3"": ""a"", ""q2-4"": ""b"", ""q2-5"": ""a"", ""q2-6"": ""b"", ""q2-7"": ""a"", ""q2-8"": ""a"", ""q2-9"": ""a"", ""q2-10"": ""b""}",38957,120197
23,2026-01-29T05:23:28.077786,shuow,31,女,博士,宿王昌龄隐居,/home/ubuntu/workspace/image_voting_system/all_images/宿王昌龄隐居_seedream.jpg,seedream,C,69068,"{""q1-2"": ""a"", ""q1-1"": ""C"", ""q2-1"": ""a"", ""q2-2"": ""a"", ""q2-3"": ""a"", ""q2-4"": ""a"", ""q2-5"": ""a"", ""q2-6"": ""a"", ""q2-7"": ""a"", ""q2-8"": ""a"", ""q2-9"": ""a"", ""q2-10"": ""a""}",14701,83769
24,2026-01-29T05:24:54.101710,shuow,31,女,博士,终南望余雪,/home/ubuntu/workspace/image_voting_system/all_images/终南望余雪_nano.jpg,nano,A,69571,"{""q1-2"": ""b"", ""q1-1"": ""A"", ""q2-1"": ""a"", ""q2-2"": ""a"", ""q2-3"": ""a"", ""q2-4"": ""a"", ""q2-5"": ""a"", ""q2-6"": ""a"", ""q2-7"": ""a"", ""q2-8"": ""a"", ""q2-9"": ""a"", ""q2-10"": ""b""}",16453,86024
25,2026-01-30T04:15:57.061460,s,24,男,硕士,酬张少府,/home/ubuntu/workspace/image_voting_system/all_images/酬张少府_seedream.jpg,seedream,A,17908,"{""q1-2"": ""b"", ""q1-1"": ""B"", ""q2-10"": ""c"", ""q2-9"": ""c"", ""q2-8"": ""c"", ""q2-7"": ""c"", ""q2-6"": ""d"", ""q2-5"": ""b"", ""q2-4"": ""a"", ""q2-3"": ""c"", ""q2-2"": ""b"", ""q2-1"": ""b""}",24487,42395
26,2026-01-30T04:19:59.841918,赵匡胤,30,男,硕士,江南曲,/home/ubuntu/workspace/image_voting_system/all_images/江南曲_seedream.jpg,seedream,C,52020,"{""q1-2"": ""a"", ""q1-1"": ""C"", ""q2-1"": ""a"", ""q2-2"": ""a"", ""q2-3"": ""a"", ""q2-4"": ""a"", ""q2-5"": ""a"", ""q2-6"": ""a"", ""q2-7"": ""a"", ""q2-8"": ""a"", ""q2-9"": ""a"", ""q2-10"": ""a""}",59410,111430
27,2026-01-30T04:22:59.261887,李煜,29,男,本科,孤雁二首·其二,/home/ubuntu/workspace/image_voting_system/all_images/孤雁二首·其二_mj.jpg,mj,A,97265,"{""q1-2"": ""a"", ""q1-1"": ""D"", ""q2-1"": ""a"", ""q2-2"": ""b"", ""q2-3"": ""b"", ""q2-4"": ""b"", ""q2-5"": ""b"", ""q2-6"": ""b"", ""q2-7"": ""a"", ""q2-8"": ""a"", ""q2-9"": ""a"", ""q2-10"": ""b""}",111407,208672
28,2026-01-30T04:24:00.523853,Remus,28,男,博士,石鼓歌,/home/ubuntu/workspace/image_voting_system/all_images/石鼓歌_nano.jpg,nano,D,52307,"{""q1-2"": ""c"", ""q1-1"": ""D"", ""q2-1"": ""a"", ""q2-2"": ""a"", ""q2-3"": ""a"", ""q2-4"": ""a"", ""q2-5"": ""a"", ""q2-6"": ""b"", ""q2-7"": ""a"", ""q2-8"": ""a"", ""q2-9"": ""a"", ""q2-10"": ""b""}",38386,90693
29,2026-01-30T04:24:13.584970,66,31,女,硕士,渡汉江,/home/ubuntu/workspace/image_voting_system/all_images/渡汉江_gpt.jpg,gpt,B,75611,"{""q1-2"": ""b"", ""q1-1"": ""B"", ""q2-1"": ""a"", ""q2-2"": ""b"", ""q2-3"": ""b"", ""q2-4"": ""b"", ""q2-5"": ""a"", ""q2-6"": ""b"", ""q2-7"": ""a"", ""q2-8"": ""b"", ""q2-9"": ""a"", ""q2-10"": ""b""}",115693,191304
30,2026-01-30T04:24:46.991360,李煜,29,男,本科,贼平后送人北归,/home/ubuntu/workspace/image_voting_system/all_images/贼平后送人北归_mj.jpg,mj,C,66830,"{""q1-2"": ""a"", ""q1-1"": ""B"", ""q2-1"": ""a"", ""q2-2"": ""a"", ""q2-3"": ""a"", ""q2-4"": ""b"", ""q2-5"": ""b"", ""q2-6"": ""b"", ""q2-7"": ""a"", ""q2-8"": ""a"", ""q2-9"": ""a"", ""q2-10"": ""c""}",40900,107730
31,2026-01-30T04:25:43.172580,李煜,29,男,本科,马嵬坡,/home/ubuntu/workspace/image_voting_system/all_images/马嵬坡_gpt.jpg,gpt,B,21254,"{""q1-2"": ""a"", ""q1-1"": ""B"", ""q2-1"": ""a"", ""q2-2"": ""b"", ""q2-3"": ""a"", ""q2-4"": ""a"", ""q2-5"": ""a"", ""q2-6"": ""b"", ""q2-7"": ""a"", ""q2-8"": ""a"", ""q2-9"": ""a"", ""q2-10"": ""b""}",34927,56181
32,2026-01-30T04:27:46.542095,66,31,女,硕士,听蜀僧濬弹琴,/home/ubuntu/workspace/image_voting_system/all_images/听蜀僧濬弹琴_nano.jpg,nano,D,84401,"{""q1-2"": ""a"", ""q1-1"": ""D"", ""q2-1"": ""a"", ""q2-2"": ""a"", ""q2-3"": ""a"", ""q2-4"": ""a"", ""q2-5"": ""a"", ""q2-6"": ""c"", ""q2-7"": ""d"", ""q2-8"": ""a"", ""q2-9"": ""a"", ""q2-10"": ""b""}",128556,212957
33,2026-01-30T04:27:53.164841,李煜,29,男,本科,长恨歌,/home/ubuntu/workspace/image_voting_system/all_images/长恨歌_mj.jpg,mj,A,30559,"{""q1-2"": ""b"", ""q1-1"": ""D"", ""q2-1"": ""a"", ""q2-2"": ""c"", ""q2-3"": ""b"", ""q2-4"": ""d"", ""q2-5"": ""b"", ""q2-6"": ""d"", ""q2-7"": ""a"", ""q2-8"": ""a"", ""q2-9"": ""a"", ""q2-10"": ""d""}",99433,129992
34,2026-01-30T04:28:33.506755,李煜,29,男,本科,和张仆射塞下曲·其二,/home/ubuntu/workspace/image_voting_system/all_images/和张仆射塞下曲·其二_gpt.jpg,gpt,A,16156,"{""q1-2"": ""a"", ""q1-1"": ""A"", ""q2-1"": ""a"", ""q2-2"": ""a"", ""q2-3"": ""a"", ""q2-4"": ""a"", ""q2-5"": ""a"", ""q2-6"": ""a"", ""q2-7"": ""a"", ""q2-8"": ""a"", ""q2-9"": ""a"", ""q2-10"": ""b""}",24186,40342
35,2026-01-30T04:29:32.657355,李煜,29,男,本科,月下独酌·其一,/home/ubuntu/workspace/image_voting_system/all_images/月下独酌·其一_nano.jpg,nano,B,23242,"{""q1-2"": ""a"", ""q1-1"": ""B"", ""q2-1"": ""a"", ""q2-2"": ""a"", ""q2-3"": ""c"", ""q2-4"": ""a"", ""q2-5"": ""a"", ""q2-6"": ""a"", ""q2-7"": ""b"", ""q2-8"": ""a"", ""q2-9"": ""a"", ""q2-10"": ""b""}",35909,59151
36,2026-01-30T04:31:00.181664,李煜,29,男,本科,阙题,/home/ubuntu/workspace/image_voting_system/all_images/阙题_seedream.jpg,seedream,A,32729,"{""q1-2"": ""a"", ""q1-1"": ""B"", ""q2-1"": ""a"", ""q2-2"": ""b"", ""q2-3"": ""d"", ""q2-4"": ""b"", ""q2-5"": ""a"", ""q2-6"": ""d"", ""q2-7"": ""a"", ""q2-8"": ""a"", ""q2-9"": ""a"", ""q2-10"": ""c""}",54795,87524
37,2026-01-30T04:31:43.559112,李煜,29,男,本科,石鱼湖上醉歌,/home/ubuntu/workspace/image_voting_system/all_images/石鱼湖上醉歌_gpt.jpg,gpt,C,17346,"{""q1-2"": ""a"", ""q1-1"": ""C"", ""q2-1"": ""a"", ""q2-2"": ""a"", ""q2-3"": ""b"", ""q2-4"": ""b"", ""q2-5"": ""a"", ""q2-6"": ""b"", ""q2-7"": ""a"", ""q2-8"": ""a"", ""q2-9"": ""a"", ""q2-10"": ""b""}",26031,43377
38,2026-01-30T04:32:51.543236,李煜,29,男,本科,无题·来是空言去绝踪,/home/ubuntu/workspace/image_voting_system/all_images/无题·来是空言去绝踪_gpt.jpg,gpt,C,30214,"{""q1-2"": ""b"", ""q1-1"": ""A"", ""q2-1"": ""a"", ""q2-2"": ""a"", ""q2-3"": ""b"", ""q2-4"": ""c"", ""q2-5"": ""a"", ""q2-6"": ""b"", ""q2-7"": ""a"", ""q2-8"": ""a"", ""q2-9"": ""a"", ""q2-10"": ""c""}",37771,67985
39,2026-01-30T04:33:10.627535,高达,30,男,硕士,行宫,/home/ubuntu/workspace/image_voting_system/all_images/行宫_gpt.jpg,gpt,B,117994,"{""q1-2"": ""c"", ""q1-1"": ""B"", ""q2-1"": ""a"", ""q2-2"": ""b"", ""q2-3"": ""b"", ""q2-4"": ""b"", ""q2-5"": ""b"", ""q2-6"": ""b"", ""q2-7"": ""b"", ""q2-10"": ""b"", ""q2-9"": ""a"", ""q2-8"": ""a""}",335747,453741
40,2026-01-30T04:33:47.915813,李煜,29,男,本科,西施咏,/home/ubuntu/workspace/image_voting_system/all_images/西施咏_seedream.jpg,seedream,C,17764,"{""q1-2"": ""a"", ""q1-1"": ""A"", ""q2-1"": ""a"", ""q2-2"": ""a"", ""q2-3"": ""b"", ""q2-4"": ""b"", ""q2-5"": ""b"", ""q2-6"": ""b"", ""q2-7"": ""a"", ""q2-8"": ""a"", ""q2-9"": ""a"", ""q2-10"": ""c""}",38608,56372
41,2026-01-30T04:34:29.458737,李煜,29,男,本科,送崔九,/home/ubuntu/workspace/image_voting_system/all_images/送崔九_mj.jpg,mj,C,16633,"{""q1-2"": ""a"", ""q1-1"": ""C"", ""q2-1"": ""a"", ""q2-2"": ""a"", ""q2-3"": ""a"", ""q2-4"": ""a"", ""q2-5"": ""a"", ""q2-6"": ""a"", ""q2-7"": ""a"", ""q2-8"": ""a"", ""q2-9"": ""a"", ""q2-10"": ""a""}",23108,39741
42,2026-01-30T04:35:14.505124,李煜,29,男,本科,春思·燕草如碧丝,/home/ubuntu/workspace/image_voting_system/all_images/春思·燕草如碧丝_nano.jpg,nano,A,22340,"{""q1-2"": ""b"", ""q1-1"": ""A"", ""q2-1"": ""a"", ""q2-2"": ""a"", ""q2-3"": ""a"", ""q2-4"": ""a"", ""q2-5"": ""a"", ""q2-6"": ""a"", ""q2-7"": ""a"", ""q2-8"": ""a"", ""q2-9"": ""a"", ""q2-10"": ""a""}",22706,45046
43,2026-01-30T04:36:14.024411,李煜,29,男,本科,和贾舍人早朝大明宫之作,/home/ubuntu/workspace/image_voting_system/all_images/和贾舍人早朝大明宫之作_gpt.jpg,gpt,B,21818,"{""q1-2"": ""b"", ""q1-1"": ""C"", ""q2-1"": ""a"", ""q2-2"": ""a"", ""q2-3"": ""a"", ""q2-4"": ""d"", ""q2-5"": ""a"", ""q2-6"": ""b"", ""q2-7"": ""a"", ""q2-8"": ""a"", ""q2-9"": ""a"", ""q2-10"": ""d""}",37702,59520
44,2026-01-30T04:37:00.662826,李煜,29,男,本科,灞上秋居,/home/ubuntu/workspace/image_voting_system/all_images/灞上秋居_gpt.jpg,gpt,B,24299,"{""q1-2"": ""b"", ""q1-1"": ""B"", ""q2-1"": ""a"", ""q2-2"": ""a"", ""q2-3"": ""a"", ""q2-4"": ""a"", ""q2-5"": ""a"", ""q2-6"": ""a"", ""q2-7"": ""a"", ""q2-8"": ""a"", ""q2-9"": ""a"", ""q2-10"": ""b""}",22339,46638
45,2026-01-30T04:37:57.401308,李煜,29,男,本科,寻陆鸿渐不遇,/home/ubuntu/workspace/image_voting_system/all_images/寻陆鸿渐不遇_gpt.jpg,gpt,C,17786,"{""q1-2"": ""b"", ""q1-1"": ""D"", ""q2-1"": ""a"", ""q2-2"": ""a"", ""q2-3"": ""a"", ""q2-4"": ""c"", ""q2-5"": ""a"", ""q2-6"": ""c"", ""q2-7"": ""a"", ""q2-8"": ""a"", ""q2-9"": ""a"", ""q2-10"": ""c""}",38953,56739
46,2026-01-30T04:38:30.110629,RemusLi,29,男,博士,长安遇冯著,/home/ubuntu/workspace/image_voting_system/all_images/长安遇冯著_seedream.jpg,seedream,A,20151,"{""q1-2"": ""c"", ""q1-1"": ""A"", ""q2-1"": ""a"", ""q2-2"": ""b"", ""q2-3"": ""a"", ""q2-4"": ""b"", ""q2-5"": ""a"", ""q2-6"": ""b"", ""q2-7"": ""a"", ""q2-8"": ""a"", ""q2-9"": ""b"", ""q2-10"": ""b""}",32258,52409
47,2026-01-30T04:39:11.080298,RemusLi,29,男,博士,行经华山,/home/ubuntu/workspace/image_voting_system/all_images/行经华山_gpt.jpg,gpt,B,18302,"{""q1-2"": ""d"", ""q1-1"": ""A"", ""q2-1"": ""a"", ""q2-2"": ""b"", ""q2-3"": ""a"", ""q2-4"": ""b"", ""q2-5"": ""a"", ""q2-6"": ""b"", ""q2-7"": ""b"", ""q2-8"": ""b"", ""q2-9"": ""a"", ""q2-10"": ""b""}",22667,40969
48,2026-01-30T04:43:26.714310,谢灵运,25,女,硕士,淮上喜会梁州故人,/home/ubuntu/workspace/image_voting_system/all_images/淮上喜会梁州故人_seedream.jpg,seedream,C,117045,"{""q1-2"": ""a"", ""q1-1"": ""C"", ""q2-1"": ""a"", ""q2-2"": ""a"", ""q2-3"": ""a"", ""q2-4"": ""a"", ""q2-7"": ""b"", ""q2-6"": ""b"", ""q2-5"": ""b"", ""q2-8"": ""a"", ""q2-9"": ""b"", ""q2-10"": ""c""}",100837,217882
49,2026-01-30T04:44:58.654169,谢灵运,25,女,硕士,阙题,/home/ubuntu/workspace/image_voting_system/all_images/阙题_seedream.jpg,seedream,B,34185,"{""q1-2"": ""b"", ""q1-1"": ""C"", ""q2-2"": ""a"", ""q2-1"": ""a"", ""q2-3"": ""c"", ""q2-4"": ""c"", ""q2-5"": ""b"", ""q2-6"": ""d"", ""q2-7"": ""a"", ""q2-9"": ""b"", ""q2-8"": ""a"", ""q2-10"": ""d""}",57754,91939
50,2026-01-30T04:46:06.843294,谢灵运,25,女,硕士,登柳州城楼寄漳汀封连四州,/home/ubuntu/workspace/image_voting_system/all_images/登柳州城楼寄漳汀封连四州_mj.jpg,mj,D,23392,"{""q1-2"": ""c"", ""q1-1"": ""D"", ""q2-1"": ""a"", ""q2-2"": ""a"", ""q2-3"": ""b"", ""q2-4"": ""b"", ""q2-5"": ""a"", ""q2-6"": ""d"", ""q2-7"": ""b"", ""q2-8"": ""a"", ""q2-9"": ""b"", ""q2-10"": ""c""}",44798,68190
51,2026-01-30T04:46:38.381596,谢灵运,25,女,硕士,寻隐者不遇,/home/ubuntu/workspace/image_voting_system/all_images/寻隐者不遇_nano.jpg,nano,C,15910,"{""q1-2"": ""a"", ""q1-1"": ""C"", ""q2-1"": ""a"", ""q2-2"": ""a"", ""q2-3"": ""a"", ""q2-4"": ""a"", ""q2-5"": ""a"", ""q2-6"": ""a"", ""q2-7"": ""a"", ""q2-8"": ""a"", ""q2-9"": ""a"", ""q2-10"": ""a""}",15628,31538
52,2026-01-30T04:47:51.552250,谢灵运,25,女,硕士,酬郭给事,/home/ubuntu/workspace/image_voting_system/all_images/酬郭给事_gpt.jpg,gpt,A,19998,"{""q1-2"": ""c"", ""q1-1"": ""A"", ""q2-1"": ""a"", ""q2-2"": ""b"", ""q2-3"": ""b"", ""q2-4"": ""b"", ""q2-5"": ""b"", ""q2-6"": ""e"", ""q2-7"": ""b"", ""q2-8"": ""a"", ""q2-9"": ""b"", ""q2-10"": ""d""}",53172,73170
53,2026-01-30T04:49:15.802279,谢灵运,25,女,硕士,同题仙游观,/home/ubuntu/workspace/image_voting_system/all_images/同题仙游观_gpt.jpg,gpt,B,46158,"{""q1-2"": ""c"", ""q1-1"": ""B"", ""q2-1"": ""a"", ""q2-2"": ""a"", ""q2-3"": ""a"", ""q2-4"": ""c"", ""q2-5"": ""b"", ""q2-6"": ""d"", ""q2-7"": ""b"", ""q2-8"": ""a"", ""q2-9"": ""b"", ""q2-10"": ""e""}",38093,84251
54,2026-01-30T04:50:15.089230,鱼,55,女,大专,送友人,/home/ubuntu/workspace/image_voting_system/all_images/送友人_nano.jpg,nano,B,61320,"{""q1-2"": ""b"", ""q1-1"": ""B"", ""q2-1"": ""a"", ""q2-3"": ""a"", ""q2-4"": ""b"", ""q2-5"": ""a"", ""q2-6"": ""b"", ""q2-7"": ""a"", ""q2-8"": ""a"", ""q2-9"": ""b"", ""q2-10"": ""b"", ""q2-2"": ""a""}",312928,374248
55,2026-01-30T04:50:35.781682,谢灵运,25,女,硕士,长沙过贾谊宅,/home/ubuntu/workspace/image_voting_system/all_images/长沙过贾谊宅_mj.jpg,mj,C,23228,"{""q1-2"": ""c"", ""q1-1"": ""B"", ""q2-1"": ""a"", ""q2-2"": ""a"", ""q2-3"": ""c"", ""q2-4"": ""d"", ""q2-5"": ""d"", ""q2-6"": ""d"", ""q2-7"": ""c"", ""q2-8"": ""a"", ""q2-9"": ""c"", ""q2-10"": ""e""}",56751,79979
