image_path,rating_count
/home/ubuntu/workspace/image_voting_system/all_images/春晓_gpt.jpg,9
/home/ubuntu/workspace/image_voting_system/all_images/春望_gpt.jpg,9
/home/ubuntu/workspace/image_voting_system/all_images/春望_mj.jpg,9
/home/ubuntu/workspace/image_voting_system/all_images/春泛若耶溪_gpt.jpg,9
/home/ubuntu/workspace/image_voting_system/all_images/春雨_nano.jpg,9
/home/ubuntu/workspace/image_voting_system/all_images/月下独酌·其一_gpt.jpg,9
/home/ubuntu/workspace/image_voting_system/all_images/月夜·今夜鄜州月_mj.jpg,9
/home/ubuntu/workspace/image_voting_system/all_images/望洞庭湖赠张丞相_nano.jpg,9
/home/ubuntu/workspace/image_voting_system/all_images/望蓟门_gpt.jpg,9
/home/ubuntu/workspace/image_voting_system/all_images/枫桥夜泊_nano.jpg,9
/home/ubuntu/workspace/image_voting_system/all_images/次北固山下_seedream.jpg,9
/home/ubuntu/workspace/image_voting_system/all_images/江南逢李龟年_mj.jpg,9
/home/ubuntu/workspace/image_voting_system/all_images/江南逢李龟年_seedream.jpg,9
/home/ubuntu/workspace/image_voting_system/all_images/江州重别薛六柳八二员外_mj.jpg,9
/home/ubuntu/workspace/image_voting_system/all_images/江雪_seedream.jpg,9
/home/ubuntu/workspace/image_voting_system/all_images/渭川田家_nano.jpg,9
/home/ubuntu/workspace/image_voting_system/all_images/溪居_seedream.jpg,9
/home/ubuntu/workspace/image_voting_system/all_images/独不见_gpt.jpg,9
/home/ubuntu/workspace/image_voting_system/all_images/独不见_nano.jpg,9
/home/ubuntu/workspace/image_voting_system/all_images/玉台体_mj.jpg,9
/home/ubuntu/workspace/image_voting_system/all_images/瑶瑟怨_gpt.jpg,9
/home/ubuntu/workspace/image_voting_system/all_images/登幽州台歌_gpt.jpg,9
/home/ubuntu/workspace/image_voting_system/all_images/登楼_mj.jpg,9
/home/ubuntu/workspace/image_voting_system/all_images/竹里馆_gpt.jpg,9
/home/ubuntu/workspace/image_voting_system/all_images/蝉_gpt.jpg,9
/home/ubuntu/workspace/image_voting_system/all_images/西施咏_mj.jpg,9
/home/ubuntu/workspace/image_voting_system/all_images/谷口书斋寄杨补阙_nano.jpg,9
/home/ubuntu/workspace/image_voting_system/all_images/贼退示官吏_nano.jpg,9
/home/ubuntu/workspace/image_voting_system/all_images/贾生_nano.jpg,9
/home/ubuntu/workspace/image_voting_system/all_images/轮台歌奉送封大夫出师西征_nano.jpg,9
/home/ubuntu/workspace/image_voting_system/all_images/近试上张水部_gpt.jpg,9
/home/ubuntu/workspace/image_voting_system/all_images/送人东游_seedream.jpg,9
