id,ts,user_id,user_age,user_gender,user_education,poem_title,image_path,image_type,q1_1_right_answer,phase1_response_ms,answers_json,phase2_response_ms,total_response_ms
114,2026-03-01T06:01:43.018317,whu,31,男,硕士,春泛若耶溪,/home/ubuntu/workspace/image_voting_system/all_images/春泛若耶溪_mj.jpg,mj,C,61404,"{""q1-2"": ""d"", ""q1-1"": ""C"", ""q2-1"": ""a"", ""q2-2"": ""b"", ""q2-3"": ""b"", ""q2-4"": ""c"", ""q2-5"": ""c"", ""q2-6"": ""c"", ""q2-7"": ""a"", ""q2-8"": ""d"", ""q2-9"": ""c"", ""q2-10"": ""e""}",35431,96835
115,2026-03-01T06:03:33.268572,whu,31,男,硕士,寄左省杜拾遗,/home/ubuntu/workspace/image_voting_system/all_images/寄左省杜拾遗_mj.jpg,mj,B,46098,"{""q1-2"": ""c"", ""q1-1"": ""B"", ""q2-1"": ""b"", ""q2-2"": ""b"", ""q2-3"": ""a"", ""q2-4"": ""d"", ""q2-5"": ""d"", ""q2-6"": ""d"", ""q2-7"": ""b"", ""q2-8"": ""b"", ""q2-9"": ""c"", ""q2-10"": ""e""}",64153,110251
116,2026-03-01T06:04:54.990144,whu,31,男,硕士,游子吟,/home/ubuntu/workspace/image_voting_system/all_images/游子吟_mj.jpg,mj,C,11123,"{""q1-2"": ""c"", ""q1-1"": ""C"", ""q2-1"": ""a"", ""q2-2"": ""a"", ""q2-3"": ""a"", ""q2-4"": ""c"", ""q2-5"": ""e"", ""q2-6"": ""d"", ""q2-7"": ""c"", ""q2-8"": ""a"", ""q2-9"": ""c"", ""q2-10"": ""d""}",70598,81721
117,2026-03-01T06:07:11.287347,whu,31,男,硕士,夏日南亭怀辛大,/home/ubuntu/workspace/image_voting_system/all_images/夏日南亭怀辛大_mj.jpg,mj,B,66533,"{""q1-2"": ""c"", ""q1-1"": ""B"", ""q2-1"": ""a"", ""q2-2"": ""a"", ""q2-3"": ""a"", ""q2-4"": ""b"", ""q2-5"": ""a"", ""q2-6"": ""b"", ""q2-7"": ""b"", ""q2-8"": ""d"", ""q2-9"": ""c"", ""q2-10"": ""c""}",69765,136298
118,2026-03-01T06:09:36.713431,whu,31,男,硕士,归嵩山作,/home/ubuntu/workspace/image_voting_system/all_images/归嵩山作_mj.jpg,mj,D,87204,"{""q1-2"": ""b"", ""q1-1"": ""B"", ""q2-1"": ""a"", ""q2-2"": ""a"", ""q2-3"": ""a"", ""q2-4"": ""c"", ""q2-5"": ""b"", ""q2-6"": ""c"", ""q2-7"": ""a"", ""q2-8"": ""a"", ""q2-9"": ""b"", ""q2-10"": ""c""}",58222,145426
119,2026-03-01T06:10:32.106365,whu,31,男,硕士,塞下曲·月黑雁飞高,/home/ubuntu/workspace/image_voting_system/all_images/塞下曲·月黑雁飞高_mj.jpg,mj,C,17285,"{""q1-2"": ""c"", ""q1-1"": ""C"", ""q2-1"": ""a"", ""q2-2"": ""b"", ""q2-3"": ""a"", ""q2-4"": ""c"", ""q2-5"": ""b"", ""q2-6"": ""c"", ""q2-7"": ""b"", ""q2-8"": ""a"", ""q2-9"": ""b"", ""q2-10"": ""d""}",38107,55392
120,2026-03-01T06:12:01.449240,whu,31,男,硕士,和贾舍人早朝大明宫之作,/home/ubuntu/workspace/image_voting_system/all_images/和贾舍人早朝大明宫之作_mj.jpg,mj,D,11284,"{""q1-2"": ""d"", ""q1-1"": ""D"", ""q2-1"": ""a"", ""q2-2"": ""b"", ""q2-3"": ""a"", ""q2-4"": ""d"", ""q2-5"": ""b"", ""q2-6"": ""c"", ""q2-7"": ""b"", ""q2-8"": ""b"", ""q2-9"": ""c"", ""q2-10"": ""e""}",78045,89329
121,2026-03-01T06:14:26.543464,whu,31,男,硕士,征怨,/home/ubuntu/workspace/image_voting_system/all_images/征怨_mj.jpg,mj,B,107256,"{""q1-2"": ""d"", ""q1-1"": ""B"", ""q2-1"": ""a"", ""q2-2"": ""b"", ""q2-3"": ""a"", ""q2-4"": ""d"", ""q2-5"": ""c"", ""q2-6"": ""c"", ""q2-7"": ""a"", ""q2-8"": ""d"", ""q2-9"": ""b"", ""q2-10"": ""e""}",37853,145109
122,2026-03-01T06:15:45.055839,whu,31,男,硕士,望月怀远,/home/ubuntu/workspace/image_voting_system/all_images/望月怀远_seedream.jpg,seedream,A,34193,"{""q1-2"": ""a"", ""q1-1"": ""A"", ""q2-1"": ""a"", ""q2-2"": ""a"", ""q2-3"": ""a"", ""q2-4"": ""b"", ""q2-5"": ""a"", ""q2-6"": ""b"", ""q2-7"": ""a"", ""q2-8"": ""a"", ""q2-9"": ""a"", ""q2-10"": ""c""}",44319,78512
123,2026-03-01T06:19:57.240570,whu,31,男,硕士,隋宫·紫泉宫殿锁烟霞,/home/ubuntu/workspace/image_voting_system/all_images/隋宫·紫泉宫殿锁烟霞_seedream.jpg,seedream,D,8988,"{""q1-2"": ""e"", ""q1-1"": ""D"", ""q2-1"": ""a"", ""q2-2"": ""a"", ""q2-3"": ""a"", ""q2-4"": ""a"", ""q2-5"": ""a"", ""q2-6"": ""c"", ""q2-7"": ""a"", ""q2-8"": ""d"", ""q2-9"": ""a"", ""q2-10"": ""b""}",243197,252185
