id,ts,user_id,user_age,user_gender,user_education,poem_title,image_path,image_type,q1_1_right_answer,phase1_response_ms,answers_json,phase2_response_ms,total_response_ms
155,2026-01-30T06:02:37.606349,董小杰,37,男,高中,滁州西涧,/home/ubuntu/workspace/image_voting_system/all_images/滁州西涧_nano.jpg,nano,B,78985,"{""q1-2"": ""a"", ""q1-1"": ""B"", ""q2-1"": ""a"", ""q2-2"": ""a"", ""q2-3"": ""a"", ""q2-4"": ""a"", ""q2-5"": ""a"", ""q2-6"": ""a"", ""q2-7"": ""a"", ""q2-8"": ""a"", ""q2-9"": ""a"", ""q2-10"": ""b""}",134901,213886
156,2026-01-30T06:02:41.019674,深蓝,44,女,本科,蜀道难,/home/ubuntu/workspace/image_voting_system/all_images/蜀道难_seedream.jpg,seedream,A,20544,"{""q1-2"": ""a"", ""q1-1"": ""A"", ""q2-1"": ""a"", ""q2-2"": ""a"", ""q2-3"": ""a"", ""q2-4"": ""a"", ""q2-5"": ""a"", ""q2-6"": ""a"", ""q2-7"": ""a"", ""q2-8"": ""a"", ""q2-9"": ""a"", ""q2-10"": ""b""}",15250,35794
157,2026-01-30T06:02:46.403474,小陆姑娘,32,女,大专,渡汉江,/home/ubuntu/workspace/image_voting_system/all_images/渡汉江_nano.jpg,nano,C,52111,"{""q1-2"": ""b"", ""q1-1"": ""B"", ""q2-1"": ""b"", ""q2-2"": ""b"", ""q2-3"": ""b"", ""q2-4"": ""b"", ""q2-5"": ""b"", ""q2-6"": ""b"", ""q2-7"": ""a"", ""q2-8"": ""b"", ""q2-9"": ""b"", ""q2-10"": ""c""}",32468,84579
158,2026-01-30T06:02:49.620151,小张,40,女,本科,夜泊牛渚怀古,/home/ubuntu/workspace/image_voting_system/all_images/夜泊牛渚怀古_gpt.jpg,gpt,A,84267,"{""q1-2"": ""a"", ""q1-1"": ""B"", ""q2-1"": ""a"", ""q2-2"": ""a"", ""q2-3"": ""a"", ""q2-4"": ""a"", ""q2-5"": ""a"", ""q2-6"": ""a"", ""q2-7"": ""a"", ""q2-8"": ""a"", ""q2-9"": ""a"", ""q2-10"": ""a""}",31028,115295
159,2026-01-30T06:03:29.280226,小张,40,女,本科,喜见外弟又言别,/home/ubuntu/workspace/image_voting_system/all_images/喜见外弟又言别_gpt.jpg,gpt,A,21803,"{""q1-2"": ""a"", ""q1-1"": ""A"", ""q2-1"": ""a"", ""q2-2"": ""a"", ""q2-3"": ""a"", ""q2-4"": ""a"", ""q2-5"": ""a"", ""q2-6"": ""a"", ""q2-7"": ""a"", ""q2-8"": ""a"", ""q2-9"": ""a"", ""q2-10"": ""a""}",17857,39660
160,2026-01-30T06:03:39.148239,平冉,7,男,小学,石鼓歌,/home/ubuntu/workspace/image_voting_system/all_images/石鼓歌_gpt.jpg,gpt,B,40827,"{""q1-2"": ""b"", ""q1-1"": ""B"", ""q2-1"": ""a"", ""q2-2"": ""a"", ""q2-3"": ""a"", ""q2-4"": ""b"", ""q2-5"": ""b"", ""q2-6"": ""b"", ""q2-7"": ""b"", ""q2-8"": ""a"", ""q2-9"": ""a"", ""q2-10"": ""b""}",21576,62403
161,2026-01-30T06:03:45.774764,深蓝,44,女,本科,古意,/home/ubuntu/workspace/image_voting_system/all_images/古意_mj.jpg,mj,A,43784,"{""q1-2"": ""a"", ""q1-1"": ""A"", ""q2-2"": ""a"", ""q2-3"": ""a"", ""q2-4"": ""a"", ""q2-5"": ""a"", ""q2-6"": ""a"", ""q2-7"": ""a"", ""q2-8"": ""a"", ""q2-9"": ""a"", ""q2-10"": ""b"", ""q2-1"": ""a""}",20971,64755
162,2026-01-30T06:04:01.078637,zl_yl,43,女,硕士,晚次鄂州,/home/ubuntu/workspace/image_voting_system/all_images/晚次鄂州_mj.jpg,mj,A,49000,"{""q1-2"": ""c"", ""q1-1"": ""D"", ""q2-1"": ""a"", ""q2-3"": ""a"", ""q2-2"": ""b"", ""q2-5"": ""d"", ""q2-4"": ""c"", ""q2-6"": ""c"", ""q2-7"": ""d"", ""q2-8"": ""a"", ""q2-9"": ""a"", ""q2-10"": ""c""}",59630,108630
163,2026-01-30T06:04:06.166572,小张,40,女,本科,丽人行,/home/ubuntu/workspace/image_voting_system/all_images/丽人行_mj.jpg,mj,B,16502,"{""q1-2"": ""a"", ""q1-1"": ""A"", ""q2-1"": ""a"", ""q2-2"": ""a"", ""q2-3"": ""a"", ""q2-4"": ""a"", ""q2-5"": ""a"", ""q2-6"": ""a"", ""q2-7"": ""a"", ""q2-8"": ""a"", ""q2-9"": ""a"", ""q2-10"": ""a""}",20385,36887
164,2026-01-30T06:04:21.166275,高千伟,26,男,本科,金谷园,/home/ubuntu/workspace/image_voting_system/all_images/金谷园_seedream.jpg,seedream,B,220027,"{""q1-2"": ""a"", ""q1-1"": ""B"", ""q2-1"": ""a"", ""q2-2"": ""a"", ""q2-3"": ""a"", ""q2-4"": ""a"", ""q2-5"": ""a"", ""q2-6"": ""a"", ""q2-7"": ""a"", ""q2-8"": ""a"", ""q2-9"": ""a"", ""q2-10"": ""a""}",14385,234412
